timestamp,open,high,low,close,volume,price_change,ma_10,ma_50
2024-10-04 04:00:00,60951.99,61200.0,60936.66,61001.44,423.24552,0.0008112942661921974,60897.668000000005,61015.670600000005
2024-10-04 05:00:00,61001.45,61238.0,60982.7,61224.34,365.05248,0.0036540121020092187,60916.502,61005.148
2024-10-04 06:00:00,61224.34,61343.75,61100.0,61119.99,575.69204,-0.0017043875034014055,60951.102,60997.632000000005
2024-10-04 07:00:00,61120.0,61544.98,61068.0,61443.64,1090.01477,0.005295321547009513,61014.753000000004,60996.7106
2024-10-04 08:00:00,61443.64,61646.27,61340.22,61449.73,807.34468,9.911522168937204e-05,61070.199,60991.705
2024-10-04 09:00:00,61449.73,61586.0,61302.42,61339.43,582.64883,-0.0017949631349072348,61128.87100000001,60983.9456
2024-10-04 10:00:00,61339.43,61432.64,61266.42,61284.01,367.21188,-0.0009034971469411568,61206.87100000001,60973.505600000004
2024-10-04 11:00:00,61284.01,61483.02,61274.0,61449.84,586.46012,0.0027059260645638794,61230.05500000001,60977.0774
2024-10-04 12:00:00,61449.84,61936.0,61211.92,61932.24,2563.17863,0.007850305224553988,61319.665,60991.95659999999
2024-10-04 13:00:00,61932.24,62004.48,61488.1,61580.02,2047.98501,-0.005687183282891084,61382.46800000001,61000.2768
2024-10-04 14:00:00,61580.02,61584.0,60753.97,61239.99,2316.23481,-0.00552175851842851,61406.323,61009.1006
2024-10-04 15:00:00,61240.0,61873.04,61224.0,61873.04,1573.58655,0.010337199597844515,61471.19299999999,61019.5614
2024-10-04 16:00:00,61873.05,62294.87,61644.01,62244.0,1683.63251,0.005995503049470274,61583.594,61042.885800000004
2024-10-04 17:00:00,62243.99,62340.0,61843.0,61983.32,909.37617,-0.004188034188034151,61637.562,61045.072
2024-10-04 18:00:00,61983.32,62360.0,61909.09,62345.0,616.8604,0.005835118222128122,61727.089,61055.972
2024-10-04 19:00:00,62344.99,62468.0,62254.37,62368.0,821.27586,0.0003689149089742827,61829.945999999996,61070.771799999995
2024-10-04 20:00:00,62368.0,62484.85,62171.33,62407.69,523.80906,0.0006363840430989587,61942.31399999999,61103.6838
2024-10-04 21:00:00,62407.7,62463.54,62274.45,62274.45,263.95326,-0.0021349932997040133,62024.775,61145.372599999995
2024-10-04 22:00:00,62274.46,62350.0,62193.18,62213.14,404.20202,-0.000984512910190305,62052.865000000005,61171.1554
2024-10-04 23:00:00,62213.15,62213.15,61965.14,62086.0,399.29846,-0.002043619724064749,62103.463,61196.23560000001
2024-10-05 00:00:00,62086.0,62214.0,62045.97,62170.0,435.38431,0.0013529620204233428,62196.464,61222.6008
2024-10-05 01:00:00,62170.0,62200.0,61990.01,62069.99,323.64591,-0.001608653691491102,62216.15900000001,61251.015
2024-10-05 02:00:00,62069.99,62070.0,61794.62,61812.0,332.2168,-0.004156436951254561,62172.95900000001,61267.49479999999
2024-10-05 03:00:00,61812.01,61971.93,61689.26,61861.99,399.56844,0.0008087426389697949,62160.826,61284.2546
2024-10-05 04:00:00,61861.99,62020.0,61824.01,61950.01,226.26091,0.001422844625593278,62121.327000000005,61299.5514
2024-10-05 05:00:00,61950.01,62157.14,61944.01,62149.47,264.66328,0.0032196927813248344,62099.474,61313.261000000006
2024-10-05 06:00:00,62149.48,62246.11,62076.19,62224.0,302.03997,0.00119920572130372,62081.105,61331.221000000005
2024-10-05 07:00:00,62224.0,62268.28,62076.19,62076.19,259.63293,-0.00237544998714323,62061.279,61349.2246
2024-10-05 08:00:00,62076.2,62198.87,62076.19,62151.52,287.51516,0.0012135087543225787,62055.11699999999,61365.5748
2024-10-05 09:00:00,62151.52,62326.48,62146.16,62252.0,906.59633,0.0016166941693462888,62071.71699999999,61392.094800000006
2024-10-05 10:00:00,62252.01,62269.13,62202.53,62213.84,167.45379,-0.000612992353659414,62076.101,61429.291600000004
2024-10-05 11:00:00,62213.85,62233.09,62169.53,62180.0,161.27568,-0.0005439304180547833,62087.102,61458.482
2024-10-05 12:00:00,62179.99,62304.0,62179.99,62302.03,230.69463,0.001962528144097808,62136.104999999996,61484.003000000004
2024-10-05 13:00:00,62302.02,62370.56,62100.0,62153.35,469.51747,-0.002386439093557624,62165.240999999995,61511.7752
2024-10-05 14:00:00,62153.35,62239.09,62100.07,62196.01,391.8712,0.0006863668651810872,62189.84099999999,61546.2964
2024-10-05 15:00:00,62196.0,62220.0,62119.2,62167.66,225.57254,-0.00045581702105967903,62191.659999999996,61582.0086
2024-10-05 16:00:00,62167.65,62180.0,61958.39,61958.39,558.60491,-0.0033662196711281567,62165.099,61617.7362
2024-10-05 17:00:00,61958.4,62030.0,61908.0,62016.01,222.1835,0.0009299789745988996,62159.081000000006,61645.22640000001
2024-10-05 18:00:00,62016.01,62050.0,61840.01,61864.0,274.26427,-0.0024511412456235115,62130.329000000005,61679.146400000005
2024-10-05 19:00:00,61864.0,61900.0,61790.0,61848.48,353.76316,-0.0002508728824517359,62089.977,61703.476
2024-10-05 20:00:00,61848.48,61848.49,61700.0,61723.38,359.51629,-0.002022685116918055,62040.931,61723.4974
2024-10-05 21:00:00,61723.39,61939.4,61706.0,61857.64,250.4932,0.002175188721032395,62008.69499999999,61739.9302
2024-10-05 22:00:00,61857.65,62089.99,61850.29,62039.52,231.51808,0.002940299694589088,61982.444,61765.2408
2024-10-05 23:00:00,62039.52,62100.0,61980.33,62058.0,173.20865,0.0002978746450650327,61972.90900000001,61790.258200000004
2024-10-06 00:00:00,62058.01,62088.17,61888.46,61920.0,191.30107,-0.00222372619162714,61945.308000000005,61810.7528
2024-10-06 01:00:00,61919.99,62150.0,61919.99,62081.01,247.54462,0.0026002906976745344,61936.643000000004,61837.3188
2024-10-06 02:00:00,62081.01,62115.99,61940.11,61966.01,199.51399,-0.001852418316003579,61937.405000000006,61866.5588
2024-10-06 03:00:00,61966.01,62020.0,61876.0,61878.66,244.29144,-0.0014096437708349674,61923.67,61879.77199999999
2024-10-06 04:00:00,61878.66,61966.25,61798.97,61878.03,273.7521,-1.0181215947535627e-05,61925.073,61896.609800000006
2024-10-06 05:00:00,61878.03,61974.69,61845.07,61938.51,150.78816,0.0009774066821455207,61934.076,61916.3402
2024-10-06 06:00:00,61938.51,62010.0,61879.92,61961.99,390.35484,0.0003790856447789537,61957.937,61935.5512
2024-10-06 07:00:00,61962.0,62001.99,61948.02,61949.01,92.16551,-0.00020948326546643692,61967.074,61950.0446
2024-10-06 08:00:00,61949.01,62070.0,61922.0,61989.81,243.41255,0.0006586061665876386,61962.103,61967.441
2024-10-06 09:00:00,61989.81,62176.75,61976.52,62066.38,280.81292,0.0012352030115916346,61962.941000000006,61979.8958
2024-10-06 10:00:00,62066.38,62079.0,62006.55,62023.83,218.64231,-0.0006855563350076643,61973.324,61991.377799999995
2024-10-06 11:00:00,62023.84,62145.0,62012.0,62101.92,193.91457,0.0012590322139087728,61975.415,62006.6276
2024-10-06 12:00:00,62101.92,62230.0,62065.31,62222.0,499.05718,0.001933595611858685,62001.014,62025.38739999999
2024-10-06 13:00:00,62221.99,62371.05,62221.99,62257.73,684.22241,0.0005742341936936235,62038.92100000001,62041.54519999999
2024-10-06 14:00:00,62257.73,62777.0,62196.0,62715.99,968.70462,0.0073606923991607065,62122.717000000004,62057.2202
2024-10-06 15:00:00,62716.0,62766.22,62444.0,62720.01,911.02124,6.409848588861955e-05,62200.867000000006,62080.02
2024-10-06 16:00:00,62720.01,62927.87,62597.5,62602.0,709.17287,-0.0018815366898060626,62264.868,62107.2602
2024-10-06 17:00:00,62602.01,62760.01,62550.0,62591.2,364.35832,-0.00017251844988985798,62329.087,62121.6234
2024-10-06 18:00:00,62591.2,62765.0,62590.91,62718.36,250.01336,0.002031595495852523,62401.941999999995,62131.11059999999
2024-10-06 19:00:00,62718.37,62975.0,62590.0,62631.38,358.18016,-0.0013868347322857355,62458.441999999995,62144.071800000005
2024-10-06 20:00:00,62631.38,62753.86,62585.0,62620.62,219.43399,-0.00017179886504170572,62518.121,62149.5842
2024-10-06 21:00:00,62620.62,62658.23,62302.0,62303.03,433.39775,-0.005071652117146108,62538.231999999996,62148.2848
2024-10-06 22:00:00,62303.04,62624.03,62303.03,62618.85,231.96477,0.0050690953553944595,62577.916999999994,62152.50800000001
2024-10-06 23:00:00,62618.84,62912.33,62618.84,62819.91,550.84102,0.0032108542395781203,62634.134999999995,62163.417199999996
2024-10-07 00:00:00,62819.91,63718.84,62657.44,63677.98,1704.3351,0.013659204541999426,62730.333999999995,62192.71399999999
2024-10-07 01:00:00,63677.98,63970.19,63660.0,63819.0,1335.9692,0.0022145802991866415,62840.23299999999,62227.373999999996
2024-10-07 02:00:00,63819.0,63948.46,63597.22,63637.29,773.41171,-0.00284727118883088,62943.762,62256.71979999999
2024-10-07 03:00:00,63637.29,63769.84,63345.97,63530.51,642.28798,-0.0016779470024571586,63037.69300000001,62285.9302
2024-10-07 04:00:00,63530.51,63670.0,63462.88,63466.66,309.55226,-0.0010050289223241249,63112.523,62319.0234
2024-10-07 05:00:00,63466.67,63628.0,63300.48,63380.01,485.61573,-0.001365283756857516,63187.386,62349.383799999996
2024-10-07 06:00:00,63380.0,63753.91,63312.0,63706.0,653.60056,0.005143419825904161,63295.924,62384.503600000004
2024-10-07 07:00:00,63705.99,63710.56,63452.01,63531.99,666.26925,-0.002731453866197886,63418.81999999999,62412.153999999995
2024-10-07 08:00:00,63532.0,63706.0,63520.0,63554.62,529.85189,0.00035619850724022406,63512.39700000001,62438.76639999999
2024-10-07 09:00:00,63554.62,63554.63,63088.0,63210.83,1154.64233,-0.005409362844117416,63551.489,62461.4592
2024-10-07 10:00:00,63210.82,63222.0,62865.09,62891.48,1095.22985,-0.005052140590465215,63472.839,62476.2584
2024-10-07 11:00:00,62891.49,63179.99,62649.95,63135.44,1677.47151,0.003879062791971144,63404.48300000001,62493.9272
2024-10-07 12:00:00,63135.45,63135.45,62834.03,62883.33,724.06922,-0.003993161368638587,63329.087,62507.317
2024-10-07 13:00:00,62883.32,63566.67,62825.37,63457.36,1393.04464,0.009128492400132027,63321.772,62532.864199999996
2024-10-07 14:00:00,63457.37,64478.19,63457.37,63991.89,3989.25639,0.008423451590170217,63374.295000000006,62566.6614
2024-10-07 15:00:00,63991.89,63995.0,63525.0,63651.6,1496.13836,-0.005317705102943493,63401.454000000005,62596.62640000001
2024-10-07 16:00:00,63651.59,63874.65,63427.96,63819.9,793.57942,0.002644081217125782,63412.844000000005,62629.1042
2024-10-07 17:00:00,63819.91,63906.57,63519.99,63819.99,751.04511,1.4102184426878495e-06,63441.64399999999,62662.1508
2024-10-07 18:00:00,63820.0,63822.49,62735.9,62848.0,1494.26538,-0.015230181013817123,63370.981999999996,62679.94300000001
2024-10-07 19:00:00,62848.0,63468.72,62848.0,63382.0,1055.60592,0.008496690427698628,63388.099,62707.262800000004
2024-10-07 20:00:00,63381.99,63410.0,62984.29,63020.0,457.18377,-0.00571140071313625,63400.951,62730.3828
2024-10-07 21:00:00,63020.0,63374.0,63002.29,63373.99,399.7213,0.005617105680736145,63424.806,62760.893
2024-10-07 22:00:00,63373.99,63374.0,62419.9,62471.08,1024.37163,-0.0142473276497187,63383.581000000006,62775.847
2024-10-07 23:00:00,62471.08,62665.83,62128.0,62224.0,1359.66669,-0.003955110108549431,63260.244999999995,62783.1742
2024-10-08 00:00:00,62224.01,62585.06,62156.02,62552.98,795.1617,0.005287027513499742,63116.35400000001,62793.4434
2024-10-08 01:00:00,62552.98,62737.84,62312.0,62630.01,699.78371,0.0012314361362160131,63014.19500000001,62804.883599999994
2024-10-08 02:00:00,62630.01,62789.65,62419.9,62785.78,790.2519,0.0024871463376741065,62910.782999999996,62822.1992
2024-10-08 03:00:00,62785.79,62820.0,62522.61,62629.8,473.99204,-0.002484320494226533,62791.764,62833.175
2024-10-08 04:00:00,62629.8,62778.04,62533.56,62694.9,567.31828,0.0010394412883323323,62776.454000000005,62847.752799999995
2024-10-08 05:00:00,62694.9,62723.69,62305.78,62517.35,719.31657,-0.0028319687885298706,62689.989,62860.526600000005
2024-10-08 06:00:00,62517.35,62531.52,62200.0,62509.42,580.02424,-0.0001268447878869372,62638.931000000004,62873.15439999999
2024-10-08 07:00:00,62509.42,62509.42,62005.0,62319.99,722.21187,-0.0030304232546071175,62533.531,62880.78400000001
2024-10-08 08:00:00,62319.99,62439.32,62193.63,62409.46,824.81768,0.0014356549158625054,62527.36899999999,62889.7334
2024-10-08 09:00:00,62409.46,62590.0,62301.14,62537.38,524.50951,0.0020496892618522278,62558.706999999995,62901.5008
2024-10-08 10:00:00,62537.37,62589.86,62410.82,62519.78,406.80723,-0.0002814316813399831,62555.387,62912.10020000001
2024-10-08 11:00:00,62519.77,62670.16,62471.24,62624.01,484.82065,0.0016671523796150112,62554.787,62923.2528
2024-10-08 12:00:00,62624.02,62670.0,62427.15,62440.0,463.54487,-0.00293832988337861,62520.20900000001,62931.5762
2024-10-08 13:00:00,62440.01,63058.43,62326.52,63035.27,1568.71636,0.009533472133247844,62560.755999999994,62950.243200000004
2024-10-08 14:00:00,63035.27,63200.0,62157.46,62778.0,2396.82105,-0.004081365876595688,62569.06599999999,62961.3632
2024-10-08 15:00:00,62778.0,62850.24,61864.89,62288.01,2548.14024,-0.007805122813724474,62546.132,62961.96880000001
2024-10-08 16:00:00,62288.01,62598.0,62023.42,62570.0,889.56934,0.004527195522862293,62552.18999999999,62959.049000000006
2024-10-08 17:00:00,62569.99,62570.0,62071.31,62393.94,716.71801,-0.0028138085344413533,62559.585,62952.52760000001
2024-10-08 18:00:00,62393.94,62534.0,61930.34,62110.72,928.34993,-0.0045392228796579115,62529.710999999996,62942.702000000005
2024-10-08 19:00:00,62110.71,62350.0,61860.31,62245.53,1051.14599,0.002170478783694696,62500.526,62935.7886
2024-10-08 20:00:00,62245.99,62400.02,62147.39,62400.02,411.43606,0.0024819452898865446,62488.55,62929.421800000004
2024-10-08 21:00:00,62400.02,62565.95,62320.0,62443.74,354.90699,0.0007006408010767906,62470.523,62925.668999999994
2024-10-08 22:00:00,62443.75,62453.14,62159.9,62175.01,390.36179,-0.004303553887066935,62444.024,62916.7568
2024-10-08 23:00:00,62175.01,62281.21,62026.13,62160.49,393.4977,-0.00023353434120887417,62356.54600000001,62913.905999999995
2024-10-09 00:00:00,62160.5,62266.0,62002.5,62154.0,696.00437,-0.00010440715637860531,62294.14600000001,62904.609
2024-10-09 01:00:00,62154.0,62494.0,62108.0,62414.55,719.19866,0.0041920069504779445,62306.8,62896.501800000005
2024-10-09 02:00:00,62414.55,62420.01,62264.0,62264.01,298.93255,-0.0024119376010882654,62276.201,62868.2224
2024-10-09 03:00:00,62264.0,62460.0,62150.09,62394.07,504.43621,0.0020888471526328,62276.214,62839.7238
2024-10-09 04:00:00,62394.07,62433.37,62300.0,62347.78,438.36498,-0.0007418974271112821,62299.92,62813.933600000004
2024-10-09 05:00:00,62347.78,62542.06,62347.78,62524.09,698.96105,0.0028278472786038567,62327.776,62793.805199999995
2024-10-09 06:00:00,62524.09,62543.75,62380.0,62430.0,411.04474,-0.0015048599667742968,62330.774,62773.072
2024-10-09 07:00:00,62430.0,62430.0,62200.0,62276.78,493.56012,-0.0024542687810348296,62314.078,62751.0074
2024-10-09 08:00:00,62276.79,62287.07,62046.69,62149.99,599.01755,-0.002035911297918802,62311.576,62719.8872
2024-10-09 09:00:00,62150.0,62275.37,62102.0,62264.02,392.9044,0.001834754921119064,62321.92899999999,62694.5278
2024-10-09 10:00:00,62264.02,62264.02,62051.27,62150.0,428.36988,-0.0018312341541711907,62321.528999999995,62666.4354
2024-10-09 11:00:00,62149.99,62231.12,62104.35,62200.0,298.13635,0.0008045052292839916,62300.074,62646.2188
2024-10-09 12:00:00,62199.99,62225.99,61766.0,61980.0,1296.22422,-0.0035369774919614683,62271.672999999995,62627.989199999996
2024-10-09 13:00:00,61980.0,62094.77,61750.0,61800.99,1341.96135,-0.0028881897386253685,62212.36499999999,62601.300200000005
2024-10-09 14:00:00,61801.0,62028.0,61634.61,61872.99,1156.05584,0.0011650298805891968,62164.885999999984,62581.0934
2024-10-09 15:00:00,61872.99,62412.09,61780.0,62316.0,1435.35966,0.007159990166953234,62144.077000000005,62558.2662
2024-10-09 16:00:00,62316.0,62350.0,61686.0,61814.01,1304.67493,-0.008055555555555483,62082.47799999999,62514.708600000005
2024-10-09 17:00:00,61814.01,61906.28,61666.98,61748.0,634.04881,-0.0010678808897853775,62029.6,62476.6366
2024-10-09 18:00:00,61748.0,61818.19,61150.0,61196.01,1600.85322,-0.008939398846926183,61934.20199999999,62424.1588
2024-10-09 19:00:00,61196.0,61218.0,60835.0,61031.98,1531.82306,-0.002680403509967344,61810.99800000001,62368.39859999999
2024-10-09 20:00:00,61031.99,61122.53,60301.0,60420.01,1843.13319,-0.010027038283863643,61637.998999999996,62319.8388
